Competition ID,Participant Type,Successful Submission Count,User_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
ID_F7QD,1,,ID_QXX2M5VT,09:49:22.503759,1,11,23
ID_I9BN,1,count 10,ID_QXX2M5VT,17:43:40.760900,1,1,6
ID_8B8I,1,,ID_QXX2M5VT,11:34:32.279405,1,1,13
ID_VGMZ,1,,ID_QXX2M5VT,09:47:48.884745,1,11,23
ID_0D02,1,,ID_QXX2M5VT,11:53:33.137198,1,2,1
ID_XDNX,1,,ID_QXX2M5VT,09:50:00.580195,1,11,23
ID_0W7H,1,,ID_QXX2M5VT,11:54:51.277803,1,2,1
ID_PDKH,1,count 10,ID_QXX2M5VT,09:32:06.247806,1,11,23
ID_2MIC,1,,ID_QXX2M5VT,11:49:14.356369,1,2,1
ID_GR92,1,,ID_QXX2M5VT,20:24:52.819266,1,1,6
ID_UB7R,1,,ID_QXX2M5VT,11:53:33.150651,1,2,1
ID_JX23,1,,ID_QXX2M5VT,09:48:25.261038,1,11,23
ID_20XL,1,,ID_QXX2M5VT,17:19:41.490326,1,1,6
ID_Y4Y2,1,,ID_F840O4ZH,09:45:40.409780,1,5,16
ID_G5IQ,1,,ID_F840O4ZH,05:59:58.549427,1,5,16
ID_0Y9T,1,,ID_F840O4ZH,07:09:59.833002,1,5,16
ID_1ZWS,1,,ID_F840O4ZH,09:05:52.168919,1,5,16
ID_1CTF,1,,ID_F840O4ZH,05:19:32.574483,1,5,15
ID_D6NX,1,,ID_F840O4ZH,09:08:09.247594,1,5,16
ID_53GM,1,,ID_F840O4ZH,09:40:32.165134,1,5,16
ID_WPP3,1,,ID_F840O4ZH,09:42:13.812496,1,5,16
ID_WZ0H,1,,ID_BOSKX74Q,07:15:16.693135,1,4,23
ID_1CTF,1,,ID_UX7YF6VS,10:18:38.865395,1,5,6
ID_6E1C,1,,ID_UX7YF6VS,09:22:16.069563,1,5,6
ID_BXIL,1,,ID_UX7YF6VS,13:10:05.186246,1,5,9
ID_WZ0H,1,,ID_UX7YF6VS,10:23:38.275426,1,5,6
ID_1CTF,1,,ID_MPZVFODX,12:07:14.958838,1,11,11
ID_J883,1,,ID_MPZVFODX,10:06:16.428457,1,11,11
ID_D3SA,1,,ID_MPZVFODX,10:04:17.419750,1,11,11
ID_HGJN,1,,ID_MPZVFODX,08:40:26.071967,1,11,26
ID_6E1C,1,,ID_MPZVFODX,10:04:17.440332,1,11,11
ID_F7QD,1,,ID_MPZVFODX,12:15:11.438163,1,11,11
ID_NKJR,1,,ID_E2WX19OP,23:17:16.834728,1,12,12
ID_J883,1,,ID_E2WX19OP,23:31:21.509067,1,12,12
ID_IVH9,1,,ID_E2WX19OP,23:17:16.850239,1,12,12
ID_Y4Y2,1,,ID_T08JQ93I,07:41:56.522881,1,2,20
ID_9BU8,1,,ID_I6YCXA81,21:21:37.507013,1,12,27
ID_G5IQ,1,,ID_U7G40EU6,23:27:20.767145,1,5,16
ID_CMWO,1,count 6,ID_U7G40EU6,11:38:09.743374,1,5,17
ID_Y4Y2,1,,ID_HBQBYQHI,15:01:15.921608,1,2,28
ID_WZ0H,1,,ID_976UY1FK,07:41:50.350316,1,5,18
ID_WPP3,1,,ID_N9IBANYI,18:30:49.827315,1,11,30
ID_ZN92,1,count 6,ID_N9IBANYI,18:30:49.809419,1,11,30
ID_MN35,1,,ID_7MMC6AIL,19:15:39.529071,1,12,8
ID_44CX,1,,ID_MNFIUXGF,12:30:19.870548,1,5,23
ID_1DWD,1,,ID_WW2LWBL2,14:16:41.097646,1,4,21
ID_51ZG,1,,ID_WW2LWBL2,08:47:20.157332,1,2,30
ID_V0FX,1,,ID_WW2LWBL2,10:03:26.204940,1,3,10
ID_8SHD,1,,ID_WW2LWBL2,10:08:11.663069,1,3,10
ID_PJZC,1,,ID_WW2LWBL2,08:43:57.542657,1,2,30
ID_UILN,1,,ID_WW2LWBL2,08:46:27.737446,1,2,30
ID_540G,1,,ID_WW2LWBL2,10:23:34.485767,1,2,30
ID_AS79,1,,ID_WW2LWBL2,08:55:53.452283,1,2,30
ID_JRC2,1,,ID_WW2LWBL2,17:03:10.903700,1,2,17
ID_F7QD,1,,ID_WW2LWBL2,06:30:55.681012,1,2,17
ID_6E1C,1,,ID_WW2LWBL2,13:36:36.514840,1,4,7
ID_Y4Y2,1,,ID_OA41UXQS,05:37:23.512526,1,3,11
ID_Y4Y2,1,,ID_3KIU4BSX,14:01:18.460862,1,2,12
ID_1CTF,1,,ID_R51IJVI9,10:09:08.733834,1,3,12
ID_1CTF,1,,ID_U1IXVL7P,10:19:16.496326,1,11,15
ID_PB3Q,1,,ID_U1IXVL7P,16:32:53.682238,1,11,30
ID_BARV,1,,ID_1525UKOI,10:14:53.487174,1,5,26
ID_3RMM,1,,ID_4TIN41BU,00:06:33.141182,1,11,28
ID_F7QD,1,,ID_4TIN41BU,17:29:27.728840,1,11,29
ID_M3G0,1,,ID_4TIN41BU,23:52:24.023848,1,11,27
ID_WOVD,1,,ID_4TIN41BU,18:50:16.243949,1,11,18
ID_AL6C,1,,ID_QZ0QFG81,22:01:22.010142,1,1,6
ID_528W,1,,ID_QZ0QFG81,14:50:24.081091,1,1,8
ID_20XL,1,,ID_QZ0QFG81,22:02:01.552729,1,1,6
ID_6E1C,1,,ID_CR0D5YWX,05:03:56.317735,1,5,8
ID_AS79,1,count 6,ID_3RGH4UHE,09:12:04.443167,1,11,6
ID_6E1C,1,,ID_PC7OGQQA,08:25:56.903311,1,5,20
ID_JRC2,1,,ID_SOFAUM0F,21:18:21.087078,1,2,24
ID_KU2G,1,,ID_SOFAUM0F,21:12:15.512272,1,2,24
ID_HCN1,1,,ID_1WNH3GDU,07:07:27.128301,1,5,10
ID_JRC2,1,,ID_1WNH3GDU,00:21:20.714099,1,3,8
ID_M3G0,1,,ID_N71KNL1P,13:48:26.952687,1,5,24
ID_1CTF,1,,ID_N71KNL1P,13:46:14.457156,1,5,24
ID_Y4Y2,1,,ID_8HVRXA71,17:17:26.828165,1,2,5
ID_JRC2,1,,ID_AYQTWAZQ,20:19:57.813219,1,3,25
ID_3MK3,1,,ID_N3B3N1YG,11:51:02.267267,1,1,23
ID_M3G0,1,,ID_7AI1TECT,13:49:47.155227,1,4,5
ID_YDM3,1,,ID_7AI1TECT,10:16:25.186269,1,4,5
ID_L9R0,1,,ID_7AI1TECT,14:02:54.067773,1,4,5
ID_NKJR,1,,ID_7AI1TECT,14:07:30.403381,1,4,5
ID_IVH9,1,,ID_7AI1TECT,14:07:30.425562,1,4,5
ID_6E1C,1,,ID_7AI1TECT,20:14:31.975231,1,4,5
ID_6E1C,1,,ID_J22GZPGO,02:35:30.580268,1,4,20
ID_PH4T,1,,ID_J22GZPGO,03:05:06.833275,1,2,13
ID_Y6FW,1,,ID_J22GZPGO,18:46:43.749385,1,4,21
ID_VGMZ,1,,ID_J22GZPGO,03:02:03.759141,1,2,13
ID_8B8I,1,,ID_J22GZPGO,03:00:13.627981,1,2,13
ID_PB3Q,1,,ID_J22GZPGO,03:03:58.132000,1,2,13
ID_M3G0,1,,ID_J22GZPGO,03:08:42.187452,1,2,13
ID_WOVD,1,,ID_J22GZPGO,13:20:58.397887,1,3,27
ID_540G,1,,ID_J22GZPGO,13:28:58.925627,1,3,27
ID_I9BN,1,,ID_J22GZPGO,02:59:05.019903,1,2,13
ID_F7QD,1,,ID_J22GZPGO,02:25:04.337394,1,4,20
ID_20XL,1,,ID_695FGT57,21:54:26.977986,1,1,17
ID_CVUS,1,,ID_695FGT57,14:32:56.977023,1,12,28
ID_528W,1,count 10,ID_695FGT57,14:04:56.164467,1,12,28
ID_GR92,1,count 10,ID_695FGT57,06:35:06.305344,1,12,29
ID_1CTF,1,,ID_Y3LPNTF4,19:03:41.453076,1,11,1
ID_0D02,1,count 10,ID_81E9BHFR,20:47:03.551013,1,3,25
ID_UB7R,1,,ID_81E9BHFR,20:47:03.569983,1,3,25
ID_2MIC,1,,ID_81E9BHFR,20:47:03.584620,1,3,25
ID_M3G0,1,,ID_6Q7R45LU,13:52:27.855448,1,12,9
ID_GWL0,1,,ID_6Q7R45LU,13:20:40.785115,1,11,25
ID_1CTF,1,,ID_6Q7R45LU,13:44:55.450858,1,12,9
ID_1CTF,1,,ID_49I8TWX2,16:40:28.941367,1,5,13
ID_8DGC,1,,ID_49I8TWX2,16:44:33.288850,1,5,13
ID_Y4Y2,1,,ID_YTSJQK0U,03:09:54.083581,1,2,22
ID_0D02,1,,ID_449IST2W,15:47:38.525925,1,3,10
ID_2MIC,1,,ID_449IST2W,15:47:38.566825,1,3,10
ID_VGMZ,1,,ID_449IST2W,13:32:17.257436,1,4,2
ID_BXIL,1,,ID_449IST2W,16:10:36.080492,1,3,14
ID_0W7H,1,count 10,ID_449IST2W,15:47:38.504115,1,3,10
ID_JRC2,1,,ID_449IST2W,20:30:11.108985,1,3,27
ID_UB7R,1,,ID_449IST2W,15:47:38.544586,1,3,10
ID_Y4Y2,1,,ID_NZKIN3X7,14:55:24.569126,1,2,1
ID_P9B6,1,,ID_N6CKCB8D,13:31:47.401961,1,1,15
ID_M3G0,1,,ID_6Z5MYCV9,06:37:59.537111,1,4,30
ID_540G,1,,ID_6Z5MYCV9,06:41:47.489583,1,4,30
ID_WOVD,1,,ID_6Z5MYCV9,07:34:38.515808,1,4,21
ID_WZ0H,1,count 7,ID_7DNDFRTQ,08:39:37.507211,1,4,22
ID_9BU8,1,,ID_REC9JECY,20:47:01.700993,1,11,9
ID_6E1C,1,,ID_KPP36L30,11:15:33.436609,1,1,17
ID_D3SA,1,,ID_KPP36L30,11:15:33.412164,1,1,17
ID_D6NX,1,,ID_0L7IXXTL,14:51:35.565931,1,3,1
ID_20XL,1,,ID_Y9UUIM7Z,19:01:40.032370,1,2,2
ID_F7QD,1,,ID_Y9UUIM7Z,05:58:59.355878,1,2,5
ID_E1KX,1,,ID_9F6QU0OA,15:40:31.713457,1,4,26
ID_F7QD,1,,ID_9F6QU0OA,09:48:04.556780,1,4,26
ID_QPSR,1,,ID_9F6QU0OA,09:43:26.836834,1,4,26
ID_WZ0H,1,,ID_181BE7VS,09:07:08.582690,1,4,8
ID_Y4Y2,1,,ID_B65I253Z,00:24:33.399311,1,2,14
ID_6E1C,1,,ID_4QWCAF0W,15:18:46.653195,1,3,1
ID_JRC2,1,,ID_4QWCAF0W,13:20:38.752616,1,2,5
ID_D3SA,1,,ID_4QWCAF0W,15:25:09.230019,1,3,1
ID_F7QD,1,,ID_4QWCAF0W,11:53:33.644826,1,2,5
ID_IV5D,1,,ID_HMTALY2P,20:14:12.490363,1,11,22
ID_PB3Q,1,,ID_2D87FL7J,09:27:57.949936,1,12,13
ID_Y4Y2,1,count 10,ID_2D87FL7J,08:56:10.201400,1,2,15
ID_8B8I,1,,ID_2D87FL7J,19:35:15.969795,1,1,11
ID_M3G0,1,,ID_2D87FL7J,08:40:53.878803,1,2,15
ID_540G,1,,ID_2D87FL7J,11:30:31.318386,1,12,10
ID_528W,1,count 3,ID_2D87FL7J,11:43:09.219752,1,12,27
ID_6E1C,1,,ID_2D87FL7J,10:35:07.902977,1,12,16
ID_1CTF,1,,ID_NPC9CZD7,16:40:17.876031,1,5,13
ID_8DGC,1,,ID_NPC9CZD7,16:40:59.972445,1,5,13
ID_1CTF,1,,ID_HJ2WVTJM,13:19:57.574388,1,5,4
ID_BXIL,1,,ID_HJ2WVTJM,13:17:00.112859,1,5,4
ID_6E1C,1,,ID_HJ2WVTJM,12:46:50.082575,1,5,6
ID_1Q60,1,,ID_5HIIQVX3,18:33:00.053616,1,2,27
ID_6IDY,1,,ID_5HIIQVX3,18:32:33.176571,1,2,27
ID_PB3Q,1,,ID_5HIIQVX3,18:32:51.531587,1,2,27
ID_GAV9,1,,ID_5HIIQVX3,18:33:17.604188,1,2,27
ID_VGMZ,1,,ID_5HIIQVX3,18:32:55.763378,1,2,27
ID_7CF2,1,,ID_5HIIQVX3,18:32:09.357254,1,2,27
ID_JRC2,1,,ID_5HIIQVX3,18:32:01.723805,1,2,27
ID_1CTF,1,,ID_5HIIQVX3,18:32:47.213917,1,2,27
ID_I9BN,1,,ID_5HIIQVX3,18:32:22.953851,1,2,27
ID_20XL,1,,ID_5HIIQVX3,18:32:29.270183,1,2,27
ID_6E1C,1,,ID_5HIIQVX3,18:33:03.776442,1,2,27
ID_M3G0,1,,ID_5HIIQVX3,18:32:41.476769,1,2,27
ID_WZ0H,1,,ID_3T8I42T2,10:34:53.065860,1,5,26
ID_F7QD,1,,ID_3T8I42T2,10:37:13.434110,1,5,21
ID_CFN7,1,,ID_3T8I42T2,10:40:12.224274,1,5,21
ID_6E1C,1,,ID_POOM9DRO,07:08:40.073759,1,5,8
ID_BARV,1,,ID_BYY7UNAP,02:45:03.486264,1,5,17
ID_528W,1,,ID_VJ49T0UI,05:44:37.529329,1,12,28
ID_GR92,1,,ID_VJ49T0UI,06:57:04.204405,1,12,29
ID_IVH9,1,,ID_OQU3YXNM,13:47:33.749729,1,11,19
ID_NKJR,1,,ID_OQU3YXNM,13:47:33.729486,1,11,19
ID_540G,1,,ID_OQU3YXNM,13:55:12.423055,1,11,19
ID_GWL0,1,,ID_OQU3YXNM,13:18:31.406055,1,11,25
ID_M3G0,1,,ID_2C1MKEHZ,17:02:58.303357,1,11,27
ID_WOVD,1,,ID_2C1MKEHZ,17:55:10.766510,1,11,29
ID_6E1C,1,,ID_2C1MKEHZ,17:05:31.938075,1,11,27
ID_1CTF,1,,ID_2C1MKEHZ,17:00:28.572674,1,11,27
ID_BXIL,1,,ID_11CVRFHH,09:20:03.051747,1,4,4
ID_KU2G,1,,ID_11CVRFHH,09:37:08.699945,1,4,4
ID_M3G0,1,,ID_JW1IC3RE,15:39:40.840365,1,12,14
ID_540G,1,,ID_JW1IC3RE,15:46:35.524789,1,12,14
ID_BXIL,1,,ID_0A6G3SC4,07:34:33.304738,1,5,8
ID_WZ0H,1,,ID_0A6G3SC4,09:15:43.552121,1,5,8
ID_1CTF,1,,ID_0A6G3SC4,07:32:51.854566,1,5,4
ID_528W,1,,ID_UUSRFKUL,11:11:34.126446,1,12,27
ID_UB7R,1,,ID_N141BCK6,11:17:49.162254,1,2,20
ID_0D02,1,,ID_N141BCK6,11:17:49.150214,1,2,20
ID_2MIC,1,,ID_N141BCK6,11:17:49.171438,1,2,20
ID_I9BN,1,,ID_N141BCK6,14:50:23.240874,1,2,25
ID_WZ0H,1,,ID_E9PKCTOS,08:04:42.498136,1,5,18
ID_WZ0H,1,,ID_HJ8CPUD9,14:39:17.174128,1,4,12
ID_528W,1,count 10,ID_LEDGRJ9V,20:36:34.161146,1,12,29
ID_GR92,1,,ID_77TAD9LB,02:49:26.516861,1,12,29
ID_PB3Q,1,,ID_BDGTXNTF,14:35:18.306265,1,5,12
ID_CFN7,1,,ID_HVYVGCTU,11:40:18.443231,1,5,26
ID_NKJR,1,,ID_HVYVGCTU,07:34:36.919008,1,11,30
ID_IVH9,1,,ID_HVYVGCTU,07:34:36.940318,1,11,30
ID_M3G0,1,,ID_J02LSAUY,10:45:50.309409,1,12,25
ID_528W,1,count 10,ID_J02LSAUY,16:03:53.163671,1,1,10
ID_M3G0,1,count 10,ID_ABP7J8KR,01:28:23.161670,1,2,13
ID_1CTF,1,count 10,ID_ABP7J8KR,01:33:05.143325,1,2,13
ID_G05Z,1,count 8,ID_OKIXDU89,10:00:42.970279,1,5,16
ID_AS79,1,count 10,ID_OKIXDU89,10:55:19.418354,1,11,23
ID_PB3Q,1,,ID_QE6EMWLH,20:39:24.430637,1,12,12
ID_WOVD,1,,ID_QE6EMWLH,18:35:52.352225,1,11,18
ID_F7QD,1,,ID_QE6EMWLH,20:52:35.153001,1,12,14
ID_AL6C,1,,ID_QE6EMWLH,19:01:24.336286,1,12,9
ID_1CTF,1,,ID_QE6EMWLH,19:02:11.087453,1,12,9
ID_6E1C,1,,ID_LKSE6WEE,14:58:04.676690,1,5,4
ID_D3SA,1,,ID_LKSE6WEE,14:58:04.655653,1,5,4
ID_M3G0,1,,ID_LKSE6WEE,02:56:08.655764,1,5,5
ID_528W,1,,ID_DDGQRTO0,18:22:40.390525,1,1,3
ID_528W,1,,ID_HQFIHM1J,21:02:22.264279,1,1,16
ID_M3G0,1,,ID_HQFIHM1J,10:54:49.793596,1,3,30
ID_BARV,1,,ID_HQFIHM1J,07:47:48.710315,1,4,5
ID_PJZC,1,,ID_HQFIHM1J,19:33:03.634936,1,3,30
ID_F7QD,1,count 10,ID_HQFIHM1J,14:42:55.443823,1,12,31
ID_1ZWS,1,,ID_JNBWG7D5,07:09:49.037990,1,2,15
ID_7YDI,1,,ID_JNBWG7D5,07:09:49.016724,1,2,15
ID_PB3Q,1,,ID_4VBY4P2V,01:01:00.394871,1,11,28
ID_M3G0,1,,ID_8TLVWESY,09:53:54.845270,1,3,3
ID_BXIL,1,count 10,ID_8TLVWESY,04:14:02.187392,1,3,29
ID_PNHR,1,,ID_8TLVWESY,05:31:30.331458,1,5,12
ID_540G,1,count 10,ID_8TLVWESY,05:32:30.500545,1,5,12
ID_0W7H,1,,ID_8TLVWESY,16:45:58.418971,1,3,2
ID_2MIC,1,,ID_8TLVWESY,16:45:58.469161,1,3,2
ID_0D02,1,,ID_8TLVWESY,16:45:58.435648,1,3,2
ID_WOVD,1,,ID_8TLVWESY,16:49:30.547993,1,3,2
ID_F7QD,1,count 10,ID_8TLVWESY,11:50:44.133726,1,3,2
ID_20XL,1,,ID_8TLVWESY,11:47:08.426455,1,3,2
ID_UB7R,1,,ID_8TLVWESY,16:45:58.446701,1,3,2
ID_IMTG,1,count 6,ID_8TLVWESY,04:49:01.435840,1,5,15
ID_1CTF,1,,ID_8TLVWESY,05:22:42.090932,1,5,12
ID_KU2G,1,,ID_8TLVWESY,16:41:04.227407,1,3,2
ID_PH4T,1,,ID_CDNG5WAA,19:44:00.052691,1,1,2
ID_528W,1,,ID_CDNG5WAA,12:19:28.066628,1,1,8
ID_J883,1,,ID_CDNG5WAA,19:46:54.056269,1,1,2
ID_F7QD,1,,ID_1DIUXHWA,14:16:33.661225,1,5,24
ID_Y6FW,1,,ID_1DIUXHWA,14:24:14.405320,1,5,24
ID_Y4Y2,1,,ID_31UTJA34,12:16:04.841784,1,5,26
ID_8B8I,1,,ID_V9JH367L,20:22:13.351846,1,2,13
ID_2MIC,1,,ID_V9JH367L,21:06:59.631378,1,2,13
ID_UB7R,1,,ID_V9JH367L,21:06:59.618431,1,2,13
ID_KU2G,1,count 10,ID_V9JH367L,20:27:55.113865,1,2,13
ID_E1KX,1,,ID_N8F3QT0B,06:56:45.500725,1,3,17
ID_1DWD,1,,ID_N8F3QT0B,10:05:29.824764,1,3,20
ID_F7QD,1,,ID_ZPVRVBKL,15:04:19.950034,1,2,6
ID_WOVD,1,,ID_19Q8KNNN,10:41:47.414708,1,5,16
ID_JRC2,1,,ID_Z8UKKAKT,11:38:51.059879,1,2,2
ID_JRC2,1,,ID_7W34EYPI,11:16:26.786480,1,1,7
ID_1CTF,1,,ID_PROILWVY,05:37:28.810550,1,3,11
ID_528W,1,count 10,ID_PROILWVY,12:07:39.410288,1,12,28
ID_F7QD,1,count 10,ID_PROILWVY,16:58:35.843606,1,3,22
ID_53GM,1,,ID_YK6BNMZ0,10:25:42.486133,1,1,28
ID_6E1C,1,,ID_UV07OEMV,12:31:16.932727,1,5,6
ID_GVGW,1,,ID_0XF0B5MQ,12:30:49.305859,1,1,20
ID_528W,1,,ID_2GTRNJ43,11:04:26.490126,1,12,27
ID_GAV9,1,,ID_2GTRNJ43,18:19:09.399267,1,3,3
ID_BARV,1,,ID_2GTRNJ43,08:14:42.069984,1,4,26
ID_D3SA,1,,ID_42HKWNFO,18:34:54.938162,1,1,8
ID_6E1C,1,,ID_42HKWNFO,18:34:54.953596,1,1,8
ID_KESL,1,,ID_EF5JPUZW,23:22:12.101870,1,5,10
ID_BXIL,1,count 8,ID_EF5JPUZW,02:13:21.359114,1,4,6
ID_X2AS,1,count 10,ID_EF5JPUZW,14:10:30.072596,1,3,29
ID_HCN1,1,count 10,ID_EF5JPUZW,20:01:28.320328,1,5,7
ID_XZ71,1,,ID_EF5JPUZW,19:55:11.607889,1,5,7
ID_PH4T,1,,ID_EF5JPUZW,19:06:25.695551,1,2,15
ID_I9BN,1,count 6,ID_EF5JPUZW,18:28:06.487384,1,2,15
ID_JRC2,1,,ID_60ALNOCN,09:20:56.574626,1,3,7
ID_20XL,1,,ID_60ALNOCN,15:59:02.034304,1,3,7
ID_GR92,1,,ID_4856WUKZ,22:05:01.091907,1,1,3
ID_PDKH,1,,ID_4856WUKZ,15:27:00.459649,1,12,15
ID_D6NX,1,,ID_VYFE6R8C,13:40:41.601681,1,1,15
ID_6E1C,1,,ID_99LU8W50,23:20:28.278598,1,2,19
ID_BARV,1,,ID_XBJ5IC9X,01:01:04.153187,1,5,7
ID_IVH9,1,,ID_Z4ZCADOX,00:17:08.890765,1,11,28
ID_NKJR,1,,ID_Z4ZCADOX,00:17:08.871477,1,11,28
ID_WOVD,1,,ID_Z4ZCADOX,00:20:31.798932,1,11,28
ID_BARV,1,,ID_UN3CHKJZ,14:13:27.383614,1,12,19
ID_OP12,1,,ID_5JXQNZU9,03:52:31.017196,1,11,28
ID_J883,1,,ID_5JXQNZU9,11:54:27.926521,1,12,23
ID_G5IQ,1,,ID_SR3WQTI5,14:44:26.057117,1,5,24
ID_CMWO,1,,ID_SR3WQTI5,14:44:26.036754,1,5,24
ID_HGJN,1,,ID_PEMHUSCA,12:14:25.587972,1,2,27
ID_Y4Y2,1,,ID_PEMHUSCA,14:41:15.974959,1,2,28
ID_IVH9,1,,ID_PEMHUSCA,08:45:28.276275,1,1,3
ID_NKJR,1,,ID_PEMHUSCA,08:45:28.261441,1,1,3
ID_8BH9,1,,ID_JENFTHK8,09:52:52.055221,1,5,12
ID_WWVF,1,,ID_BFLBXMAL,06:50:19.457838,1,4,30
ID_PB3Q,1,,ID_55D035XO,15:41:30.979592,1,5,11
ID_CYEF,1,,ID_RQ4EUV5D,04:32:19.952744,1,5,8
ID_WPP3,1,,ID_OI8SCF6P,12:06:24.612092,1,11,19
ID_ZN92,1,,ID_OI8SCF6P,12:06:24.591896,1,11,19
ID_BARV,1,,ID_1P9YYUI9,18:39:30.986658,1,5,14
ID_UU4Y,1,count 10,ID_MIJHOOWM,11:21:48.654863,1,2,1
ID_5KD8,1,,ID_MIJHOOWM,22:16:05.857189,1,3,2
ID_YDM3,1,,ID_MIJHOOWM,05:27:40.338645,1,12,14
ID_OAR6,1,,ID_MIJHOOWM,19:02:13.360014,1,3,26
ID_I9BN,1,,ID_MIJHOOWM,08:52:52.909182,1,1,4
ID_PDKH,1,,ID_MIJHOOWM,18:17:01.156234,1,11,24
ID_GR92,1,count 10,ID_MIJHOOWM,08:51:32.370760,1,1,25
ID_WZ0H,1,,ID_MIJHOOWM,13:11:42.147967,1,5,20
ID_56O8,1,,ID_MIJHOOWM,09:55:22.369632,1,2,16
ID_KU2G,1,,ID_JM9TOZ8K,09:04:51.360473,1,3,25
ID_2MIC,1,,ID_JM9TOZ8K,09:15:00.483149,1,3,25
ID_X2AS,1,count 7,ID_JM9TOZ8K,09:52:13.999542,1,3,29
ID_F7QD,1,count 6,ID_JM9TOZ8K,16:53:36.145123,1,3,17
ID_JRC2,1,,ID_JM9TOZ8K,19:22:21.266873,1,3,18
ID_0D02,1,,ID_JM9TOZ8K,09:15:00.436676,1,3,25
ID_UB7R,1,,ID_JM9TOZ8K,09:15:00.456191,1,3,25
ID_OAR6,1,count 10,ID_JM9TOZ8K,09:44:30.956338,1,4,3
ID_20XL,1,,ID_JM9TOZ8K,13:31:55.657868,1,3,17
ID_5NAE,1,,ID_JM9TOZ8K,23:19:55.310022,1,3,29
ID_HCN1,1,,ID_JM9TOZ8K,21:04:50.993014,1,5,7
ID_PDKH,1,count 10,ID_06C3AY6T,14:05:10.694736,1,1,16
ID_Y6FW,1,,ID_06C3AY6T,13:37:01.175706,1,1,16
ID_8B8I,1,,ID_06C3AY6T,13:53:06.299032,1,1,16
ID_BARV,1,,ID_06C3AY6T,13:33:34.836795,1,1,16
ID_F7QD,1,,ID_06C3AY6T,13:37:01.194247,1,1,16
ID_KU2G,1,,ID_L87EEE1M,13:07:50.784291,1,4,20
ID_528W,1,,ID_6V284562,14:44:27.232655,1,1,30
ID_IQLI,1,count 10,ID_PUCQRPY4,06:47:51.770182,1,1,2
ID_BXIL,1,,ID_RSYBV0YC,22:28:05.963984,1,4,27
ID_528W,1,,ID_BCZJIHNV,11:50:40.548809,1,12,31
ID_N5MO,1,,ID_9696ODKO,07:42:53.526750,1,3,30
ID_WPP3,1,,ID_9696ODKO,09:51:13.341366,1,3,26
ID_NKJR,1,,ID_9696ODKO,10:12:24.917054,1,1,2
ID_IVH9,1,,ID_9696ODKO,10:12:24.933449,1,1,2
ID_BXIL,1,,ID_9696ODKO,14:13:23.265658,1,4,19
ID_KHED,1,,ID_4C563MVB,07:24:57.069911,1,4,8
ID_JRC2,1,,ID_L15XZ21Z,23:12:57.818919,1,4,27
ID_KU2G,1,count 6,ID_L15XZ21Z,12:08:33.721340,1,4,5
ID_BXIL,1,count 10,ID_L15XZ21Z,23:34:02.636015,1,4,10
ID_WZ0H,1,count 7,ID_L15XZ21Z,11:37:39.252480,1,4,11
ID_KESL,1,,ID_0C28ATTK,04:22:04.708776,1,11,12
ID_WOVD,1,,ID_VJRCK708,15:25:34.162971,1,12,8
ID_CYEF,1,,ID_NBARHNUJ,12:14:19.936094,1,5,17
ID_8BH9,1,,ID_NBARHNUJ,12:23:54.990241,1,5,17
ID_CYEF,1,,ID_SHK0G9UL,14:27:05.948388,1,5,20
ID_8BH9,1,,ID_SHK0G9UL,14:27:51.655600,1,5,20
ID_540G,1,,ID_XLPVVWLB,09:55:10.620657,1,3,4
ID_F7QD,1,,ID_XLPVVWLB,10:05:27.618271,1,3,3
ID_WOVD,1,,ID_GIVPV30J,16:00:16.869114,1,4,9
ID_GR92,1,count 10,ID_J8KJEW0E,15:29:09.871326,1,1,30
ID_F7QD,1,,ID_J8KJEW0E,18:20:35.582403,1,1,29
ID_M3G0,1,,ID_J8KJEW0E,15:30:13.283671,1,1,30
ID_UU4Y,1,,ID_J8KJEW0E,18:17:53.008988,1,1,29
ID_Y6FW,1,count 10,ID_J8KJEW0E,18:20:35.554803,1,1,29
ID_GVGW,1,,ID_WXNXF8FC,17:07:24.623689,1,5,11
ID_528W,1,count 10,ID_AV9Y1ANJ,11:49:20.570226,1,1,4
ID_KGUF,1,,ID_CGAU1QS8,22:28:30.543501,1,11,20
ID_528W,1,count 10,ID_T9RAQY4T,11:31:14.078441,1,12,28
ID_6E1C,1,count 10,ID_0515GXRL,01:56:51.345245,1,4,9
ID_J883,1,,ID_Y9KOVJSL,16:44:59.643848,1,12,28
ID_2MIC,1,count 6,ID_HBUJVJKY,13:54:08.661659,1,4,15
ID_Y4Y2,1,count 10,ID_WR0YFWHN,14:44:07.648370,1,3,1
ID_PB3Q,1,,ID_WR0YFWHN,14:01:06.441078,1,3,8
ID_G5IQ,1,,ID_G0FQV5V1,13:19:50.925295,1,5,23
ID_CMWO,1,,ID_G0FQV5V1,13:20:02.324759,1,5,23
ID_1CTF,1,,ID_2IOGWFY8,12:52:40.560100,1,5,7
ID_WOVD,1,,ID_78QOBVU4,18:52:04.657432,1,1,26
ID_528W,1,,ID_5BD6RALG,18:43:29.655089,1,1,6
ID_GVGW,1,,ID_USIE6RVN,12:45:11.368589,1,2,17
ID_XOAY,1,,ID_USIE6RVN,14:09:55.397298,1,2,17
ID_WWVF,1,,ID_USIE6RVN,12:49:21.102154,1,3,1
